"X...1"	"X...3"	"X...5"	"X...7"	"X...9"	"X...11"	"X...13"	"X...15"	"X...17"	"X...19"	"X...21"	"X...23"	"X...25"	"X...27"	"X...29"	"X...31"	"X...33"	"X...35"	"X...37"	"X...39"	"X...41"	"X...43"	"X...45"	"X...47"	"X...49"	"X...51"	"X...53"	"X...55"	"X...57"	"X...59"	"X...61"	"X...63"	"X...65"	"X...67"	"X...69"	"X...71"	"X...73"	"X...75"	"X...77"	"X...79"	"X...81"	"X...83"	"X...85"	"X...87"	"X...89"	"X...91"	"X...93"	"X...95"	"X...97"	"X...99"	"X...101"	"X...103"	"X...105"	"X...107"	"X...109"	"X...111"	"X...113"	"X...115"	"X...117"	"X...119"	"X...121"	"X...123"	"X...125"	"X...127"	"X...129"	"X...131"	"X...133"	"X...135"	"X...137"	"X...139"	"X...141"	"X...143"	"X...145"	"X...147"	"X...149"	"X...151"	"X...153"	"X...155"
300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519	300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519	300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519	300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519	300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519	300.9536	303.0777	299.9665	300.2145	301.4078	301.117	306.8277	301.3835	306.0181	304.1845	304.1437	303.9776	302.1519
303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707	303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707	303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707	303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707	303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707	303.188	305.2808	302.1696	302.4489	303.6266	303.3201	309.0465	303.6023	308.2369	306.407	306.3624	306.1651	304.3707
305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738	305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738	305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738	305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738	305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738	305.4067	307.5153	304.3727	304.6364	305.8297	305.5389	311.2652	305.8367	310.4713	308.6571	308.5656	308.3682	306.5738
307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769	307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769	307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769	307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769	307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769	307.6255	309.7184	306.5758	306.8395	308.0485	307.7264	313.484	308.0398	312.6744	310.8758	310.7843	310.5713	308.7769
309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957	309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957	309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957	309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957	309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957	309.8286	311.9527	308.7633	309.0583	310.2516	309.9295	315.7027	310.2742	314.8775	313.0789	312.9874	312.79	310.9957
312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988	312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988	312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988	312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988	312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988	312.0161	314.1558	310.9977	311.2926	312.4547	312.1483	317.9214	312.4929	317.0806	315.3133	315.2218	315.0244	313.1988
314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332	314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332	314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332	314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332	314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332	314.2348	316.3902	313.2321	313.4957	314.6734	314.3514	320.1246	314.7585	319.2837	317.5477	317.4406	317.2275	315.4332
316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519	316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519	316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519	316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519	316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519	316.438	318.6089	315.4352	315.7145	316.8922	316.5701	322.3277	316.9616	321.5025	319.782	319.6593	319.4463	317.6519
318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707	318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707	318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707	318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707	318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707	318.6411	320.8121	317.6383	317.9176	319.0797	318.7889	324.5621	319.1804	323.7368	321.9852	321.878	321.665	319.8707
320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894	320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894	320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894	320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894	320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894	320.8442	323.0465	319.8258	320.1207	321.2828	321.0233	326.7808	321.3835	325.9556	324.1727	324.0812	323.8994	322.0894
323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926	323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926	323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926	323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926	323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926	323.0942	325.2652	322.0446	322.3395	323.4859	323.2264	328.9839	323.6335	328.1587	326.3914	326.2999	326.1338	324.2926
325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957	325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957	325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957	325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957	325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957	325.2973	327.4996	324.2477	324.5578	325.6891	325.4607	331.2027	325.8366	330.3775	328.6258	328.5186	328.3213	326.4957
327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301	327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301	327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301	327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301	327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301	327.5004	329.7184	326.4508	326.7609	327.9078	327.6795	333.4527	328.0554	332.5962	330.8602	330.7374	330.5244	328.7301
329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488	329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488	329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488	329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488	329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488	329.7192	331.9215	328.6695	328.9796	330.1109	329.9138	335.6558	330.2741	334.8306	333.0945	332.9718	332.8369	330.9488
331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519	331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519	331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519	331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519	331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519	331.9536	334.1246	330.9039	331.214	332.3297	332.1483	337.8745	332.4616	337.0337	335.2977	335.1905	335.0713	333.1519
334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707	334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707	334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707	334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707	334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707	334.1567	336.3434	333.1539	333.4172	334.5328	334.367	340.0777	334.821	339.2525	337.5164	337.4249	337.29	335.3707
336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738	336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738	336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738	336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738	336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738	336.3911	338.5464	335.3883	335.6516	336.7672	336.6013	342.2808	337.2898	341.4556	339.7664	339.628	339.5244	337.5738
338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925	338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925	338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925	338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925	338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925	338.5786	340.7652	337.5914	337.8859	338.9859	338.8045	344.4683	339.5398	343.6743	341.9696	341.8468	341.7119	339.7925
340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269	340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269	340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269	340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269	340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269	340.7973	342.9996	339.7945	340.1047	341.189	341.0076	346.6714	341.7741	345.8931	344.1883	344.0811	343.9306	342.0269
343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23	343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23	343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23	343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23	343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23	343.0161	345.2027	341.9977	342.3078	343.4078	343.2107	348.8745	343.9616	348.0962	346.407	346.2842	346.1338	344.23
345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644	345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644	345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644	345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644	345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644	345.2348	347.4214	344.1851	344.5265	345.6265	345.4138	351.0776	346.1648	350.3306	348.657	348.503	348.3369	346.4644
347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675	347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675	347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675	347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675	347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675	347.4379	349.6402	346.4195	346.7296	347.8297	347.617	353.2964	348.3835	352.5337	350.8758	350.7374	350.5556	348.6675
349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019	349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019	349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019	349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019	349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019	349.641	351.8433	348.6226	348.9484	350.0328	349.8357	355.4995	350.6022	354.7368	353.0945	352.9561	352.7431	350.9019
351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363	351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363	351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363	351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363	351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363	351.8598	354.0621	350.8414	351.1515	352.2515	352.0544	357.7026	352.8254	356.9868	355.3133	355.1436	354.9619	353.1363
354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706	354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706	354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706	354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706	354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706	354.0786	356.2652	353.0601	353.3703	354.439	354.2576	359.9214	355.0286	359.2055	357.5476	357.7061	357.1806	355.3706
356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894	356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894	356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894	356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894	356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894	356.2973	358.4839	355.2945	355.6046	356.6577	356.4763	362.1558	357.2473	361.4087	359.7664	359.9561	359.3994	357.5894
358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238	358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238	358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238	358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238	358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238	358.4848	360.687	357.4976	357.7921	358.8609	358.6951	364.3612	359.4973	363.6274	361.9851	362.2686	361.6024	359.8238
360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425	360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425	360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425	360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425	360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425	360.6879	362.9214	359.7007	360.0265	361.0484	360.9294	366.5799	361.7317	365.8618	364.1883	364.5186	363.8056	362.0425
362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613	362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613	362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613	362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613	362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613	362.9223	365.1245	361.9039	362.2296	363.2827	363.1482	368.7987	364.0598	368.0806	366.3914	366.7373	366.04	364.2613
365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48	365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48	365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48	365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48	365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48	365.1254	367.3589	364.1382	364.4484	365.4859	365.3669	371.0487	366.4192	370.2837	368.6101	368.9248	368.2431	366.48
