Y...12,Y...14,Y...16,Y...18,Y...20,Y...32,Y...34,Y...36,Y...38,Y...40,Y...52,Y...54,Y...56,Y...58,Y...60,Y...72,Y...74,Y...76,Y...78,Y...80,Y...92,Y...94,Y...96,Y...98,Y...100,Y...112,Y...114,Y...116,Y...118,Y...120,Y...132,Y...134,Y...136,Y...138,Y...140,Y...152,Y...154,Y...156,Y...158,Y...160,Y...172,Y...174,Y...176,Y...178,Y...180,Y...192,Y...194,Y...196,Y...198,Y...200,Y...212,Y...214,Y...216,Y...218,Y...220,Y...232,Y...234,Y...236,Y...238,Y...240,Y...252,Y...254,Y...256,Y...258,Y...260,Y...272,Y...274,Y...276,Y...278,Y...280
83.06128,127.3416,178.5496,234.2258,289.6633,75.74475,123.6538,180.8807,236.3434,299.6041,84.39917,130.0935,187.5957,248.0273,302.3684,81.06177,127.2114,183.3828,243.8445,305.9888,79.38501,119.1909,172.9729,233.0669,288.4749,72.25415,119.6481,174.8392,233.4191,294.9042,60.36768,103.7039,151.5702,201.5535,258.3136,69.882320000000007,97.8208,132.8541,176.0486,215.2811,53.50586,86.88159,126.2156,167.5664,214.3049,52.85535,90.87793,131.8169,176.7736,218.0427,40.74573,67.7489,103.8899,141.4351,178.1855,45.93201,74.02612,107.6671,144.6647,177.4315,29.55664,47.59058,66.86926,92.528809999999993,115.4185,28.95081,42.39539,59.34399,81.54688,99.50977
85.17651,127.9624,178.7756,234.7324,284.1145,76.2793,121.6748,177.5826,240.8192,295.2209,86.76685,130.0261,187.661,248.6257,300.7283,81.85181,125.5776,182.7878,243.4761,306.0305,79.79517,121.2283,172.7563,231.2886,284.937,72.37549,121.8246,176.1665,232.3135,290.5444,64.13745,104.2201,151.5353,202.1027,255.8237,68.98071,98.97803,133.0383,176.3486,215.525,57.38965,88.25903,127.1721,171.0657,209.4475,56.18457,92.14722,132.6838,176.6492,214.8781,44.65442,68.2345,101.4088,140.9127,177.0485,47.35974,75.12683,107.6361,142.9017,174.6959,29.52185,48.06079,68.29895,90.1283,111.1121,28.06519,40.751220000000004,58.82654,77.43616,99.66565
86.913570000000007,127.8492,178.9681,234.2114,285.3428,78.85034,121.5109,176.0001,237.7275,292.8329,85.31104,127.4216,187.7263,247.5056,300.1099,81.872559999999993,125.9404,178.5378,242.0833,305.7437,79.68066,121.0342,173.0239,232.4177,284.3352,74.37927,117.2223,173.7992,234.5471,289.4147,65.08667,104.0591,149.6071,202.6099,254.8894,67.3562,95.45044,132.2375,176.8687,215.7707,55.05225,87.41064,124.823,171.3423,209.0212,56.56763,90.15991,130.6638,179.1858,215.1357,43.34766,66.36548,100.2913,141.3315,175.7622,46.69873,71.75122,108.0227,141.0248,174.6428,31.14197,47.69434,65.67224,89.38086,107.7367,27.04297,40.70935,58.71484,77.82043,99.38977
82.77954,127.736,179.1414,234.4541,287.6934,77.11877,117.3564,174.317,240.1854,295.3152,85.60327,125.6187,187.7851,248.1345,304.6763,83.39966,122.7825,176.428,243.9602,306.3552,79.74414,118.2068,169.957,232.3403,286.7959,72.04443,115.1382,171.944,235.8458,290.2156,65.38843,103.898,147.9329,205.8396,255.4741,64.810059999999993,94.721190000000007,133.3713,176.3823,216.0146,57.818600000000004,84.92578,124.7881,169.6611,211.2283,55.35242,89.17651,132.4601,180.4545,216.0906,41.2135,66.96204,99.62317,142.8875,177.7118,45.11108,71.66003,105.0752,144.2662,174.2117,29.08325,44.52087,63.89441,91.875,111.7582,26.39746,41.25439,59.026,79.07495,100.1368
81.5835,127.6229,179.3481,235.5637,282.6555,77.14478,116.3146,175.0022,240.4362,292.8341,83.01807,127.365,187.8552,249.0603,300.5129,79.82275,124.5291,181.1331,241.051,304.0725,75.617679999999993,119.7141,171.0798,232.1895,284.2104,72.52673,116.7469,174.087,235.4193,288.2629,62.96204,103.737,151.712,205.6429,254.5596,65.41675,94.73145,137.5774,176.3196,212.0732,56.45654,84.69922,129.8525,170.2817,211.2371,57.19092,88.63745,134.344,179.4955,216.0684,42.16931,66.70422,104.2128,143.5511,178.5616,48.02966,73.35974,108.6237,144.7712,177.2173,29.60632,42.15491,66.89612,92.34265,112.2864,26.15906,42.12183,61.14587,82.01379,101.1282
80.92163,127.5105,177.104,235.8201,285.0513,79.38049,117.6011,173.9154,237.0286,295.3706,82.46387,130.8022,185.5662,242.9517,299.9143,79.16724,121.9946,180.8579,241.2991,308.3289,77.59473,122.1167,170.446,232.7131,285.1614,71.78918,118.3121,174.1664,233.0408,288.9028,64.31079,103.5771,150.6954,206.4615,255.2723,65.16846,96.44092,135.4614,174.7429,211.7473,56.31323,87.2688,126.7253,172.2285,209.7542,55.01086,90.26721,132.0642,176.9819,216.7769,41.82788,67.52747,102.9991,141.1798,175.978,46.36365,74.53198,105.6217,142.0205,176.4757,31.38867,45.68518,64.39795,92.20642,113.5278,25.66833,43.06165,59.96741,79.57153,100.4673
80.32739,129.074,182.5146,231.478,286.7554,76.53613,118.0372,176.0311,238.3329,294.8232,82.61304,130.4004,186.7324,243.1101,301.6973,78.30273,125.9343,182.2195,240.0852,307.5642,77.02075,120.7297,172.2576,231.9417,283.0286,74.51013,119.0857,174.2549,234.0892,287.8842,62.20386,105.8801,150.9471,202.6217,253.856,64.27905,95.65259,132.8367,174.3047,209.6829,57.73242,87.15942,128.498,171.8378,211.9194,54.05579,90.16785,132.34,176.925,215.9768,37.87732,68.56689,100.5475,139.9778,175.5416,43.83154,73.91553,106.7159,141.2472,175.438,30.73181,46.40051,66.46912,88.98169,112.3723,27.14368,42.07324,60.27966,78.32947,99.80184
81.492679999999993,130.2036,181.8545,230.5601,287.0843,76.68066,117.9292,175.0459,234.1787,292.5044,83.229,133.7629,188.0728,242.2742,300.7197,79.81641,126.8442,183.6021,238.2705,305.9639,77.48999,122.6785,172.0837,228.1365,281.7522,74.81201,117.446,174.3337,234.6282,285.8181,63.70447,105.8031,153.2996,202.0073,254.097,64.52612,96.28467,133.3945,173.7747,208.2417,58.32512,87.75464,127.5537,171.449,209.0745,56.73096,89.06445,133.2302,178.4077,213.7417,39.65063,67.17529,102.7476,139.7086,176.3693,44.03162,72.69043,108.9899,142.4957,175.7202,29.94922,46.1134,68.5437,89.10718,110.9185,27.64771,40.04626,60.30139,80.48511,99.14098
79.3208,127.0635,179.8926,234.5786,287.4109,73.34473,120.6399,175.6578,235.7982,296.9017,79.91992,133.845,187.8782,245.8809,300.8531,76.59375,126.8896,183.4156,239.9143,305.8171,72.99072,121.6548,172.6426,230.5759,282.9705,71.76636,117.8199,174.4131,235.1661,292.178,62.18701,104.9352,150.448,201.6799,255.6945,60.409910000000004,96.68896,134.2712,173.511,208.0492,58.9178,86.89038,127.7876,171.061,213.729,54.1272,88.91052,133.333,178.2046,215.5862,39.33813,68.13074,102.1582,139.6486,176.4912,43.15625,74.586429999999993,108.1161,142.9663,177.6736,27.90247,45.84998,66.51965,89.06763,113.2466,28.18274,39.98669,60.00195,79.42188,98.48478
84.12402,128.7034,179.0505,231.9902,287.7397,73.68079,120.4346,180.2758,234.8654,301.033,85.14233,131.9211,191.313,246.4224,300.9875,78.05396,127.1497,183.2177,241.6379,305.6693,78.98267,121.4966,173.2357,229.9697,284.1974,73.01221,120.4012,179.3252,235.7116,294.6519,65.07922,106.9904,152.9758,204.14,256.0314,68.10229,98.854,142.8015,174.2249,207.8553,59.5105,87.80957,129.6467,170.6675,213.9346,54.54053,91.71826,136.7887,177.0695,217.9597,43.41125,72,106.3739,140.9233,176.6141,46.58838,76.88293,109.3949,143.5875,177.3741,31.19836,47.34851,70.14453,89.91101,115.8032,28.14197,43.45178,64.61316,79.92395,97.82393
79.53394,130.2639,178.2299,231.1888,287.4592,72.01428,121.791,181.4146,236.89940000000001,299.1602,85.0603,129.5884,190.8093,247.0579,301.1227,76.25757,125.229,183.0249,242.491,305.5204,76.44312,121.1711,173.8135,230.7815,285.433,70.93896,120.6785,178.9336,236.2533,292.4435,63.79639,105.4781,152.5693,205.9143,252.7229,66.42773,101.0686,141.7373,176.2578,207.6601,57.49121,87.16647,131.8335,169.7961,213.1714,55.55139,91.71216,135.0544,177.5281,217.789,39.14478,69.17847,106.9652,142.1674,176.7378,45.56824,74.36487,110.6139,145.6409,176.0518,27.31201,48.6897,68.20654,91.55334,113.4832,28.19873,44.90479,61.3905,80.36951,97.15842
80.01449,130.6252,177.458,230.376,287.1807,73.00684,124.3191,177.9187,237.3353,297.09,83.31812,133.0574,188.0991,247.707,301.2571,78.18555,128.4429,182.8435,241.969,305.3726,76.91406,124.2061,174.3572,231.4404,286.6599,71.56165,120.766,176.8508,233.7515,289.8149,64.47839,103.7051,151.4576,203.0942,251.818,65.32593,102.2537,139.51,177.0225,207.4662,57.7627,86.52338,128.8975,172.5952,211.0012,56.09839,92.67273,129.7333,176.9401,217.6194,40.41492,72.74939,104.1873,140.6935,176.8606,45.84351,75.30127,106.9229,140.5981,174.5461,28.73254,47.93835,66.87317,90.40442,112.7419,27.74353,46.93408,59.58606,79.15491,96.497559999999993
80.49503,129.989,179.3438,229.5688,286.9001,75.73926,122.8381,179.3591,235.3663,296.6927,87.67529,133.9358,184.4768,247.7984,299.0432,81.50537,127.7734,182.7617,238.3909,304.3816,78.55103,124.196,175.3901,230.0247,285.2266,73.93701,119.2213,175.3872,231.9569,289.1112,66.67139,103.2175,151.8297,202.9679,251.4777,68.69067,102.139,141.2346,177.2652,207.271,59.27612,85.87576,128.3508,167.0305,208.1931,57.19214,92.23531,131.8423,177.9473,217.4487,42.95007,69.96216,102.6005,141.8689,175.2255,45.57751,74.05298,108.225,141.5232,174.7174,33.89209,47.03723,68.3114,89.84949,111.4849,29.20483,44.53308,60.756100000000004,78.01575,97.87109
80.97559,129.3572,180.8596,229.949,286.6216,73.38879,119.601,175.5311,236.458,296.3007,84.3313,126.2493,184.1697,247.8898,302.7122,78.4043,124.1899,180.4631,237.981,307.3694,76.87451,120.4351,170.811,227.9114,285.9609,71.37463,114.0786,174.0674,231.77,288.8428,61.28394,100.7562,152.098,200.6976,255.2333,68.45157,102.0252,138.4419,177.508,207.0772,52.90552,85.23267,122.4175,168.8406,209.9399,55.64294,91.80094,132.4034,177.2384,217.2792,41.09424,64.68408,101.9001,139.9248,177.9424,44.64075,72.65039,108.5309,142.5521,177.7534,30.87939,42.6333,67.68604,86.93164,113.6572,25.96289,37.91321,62.76379,80.57642,101.3927
80.692,128.7253,174.9141,230.0904,286.6476,75.12439,122.822,174.6981,237.4338,293.8806,84.74707,127.9841,185.1936,247.98,301.3147,80.0249,127.6455,181.4172,238.1127,303.4702,77.21826,120.7627,170.5845,232.5261,283.8281,74.14368,117.8622,171.8252,234.0022,286.8704,64.55493,104.9996,150.2303,201.4772,253.6008,68.21078,101.9114,133.9907,177.7474,206.8833,57.38477,87.74536,124.4971,168.8706,209.5754,57.29517,91.36658,133.9421,180.0719,217.5835,44.1189,68.37732,101.5253,141.0729,177.1117,46.91504,73.76172,108.6922,142.6152,174.5104,31.47791,46.94287,65.68567,91.41431,111.38720000000001,26.33122,41.18298,59.2157,82.23035,100.4403
80.41039,128.9604,177.697,230.2329,286.6736,77.84485,122.1985,173.0718,239.2841,291.4149,87.35254,130.4126,186.7192,245.1582,298.6855,84.41919,126.0623,182.074,238.2454,302.4565,81.45874,121.4478,173.4143,231.2886,282.1611,74.09998,118.2184,170.3772,234.2704,287.4465,66.00073,103.5067,150.8567,200.7424,253.6346,67.97168,101.2985,133.1438,177.9885,205.46,57.56787,90.16479,125.1704,171.3777,208.9229,57.24524,90.92932,134.4476,178.9197,217.6104,45.23071,68.73926,101.2279,141.1034,175.9525,47.58167,72.86389,108.8523,144.3337,175.2008,32.62732,46.7854,66.60034,90.81555,111.3301,26.69697,41.35474,61.26001,80.89258,100.9451
80.12484,129.1953,174.0295,230.3754,286.6994,76.08105,118.9094,173.2473,239.4716,294.653,86.45801,130.1758,184.981,247.7896,300.17380000000003,82.34155,125.085,179.4641,238.3781,302.5332,79.25952,119.0813,170.2368,231.1604,284.9819,71.31702,114.7965,173.1283,234.7515,289.7587,64.08142,101.3007,149.0918,204.594,255.5315,67.66846,100.6859,130.2009,179.8516,208.8523,56.96875,86.52808,126.8794,170.76,209.4172,56.09265,91.2439,132.4476,175.4065,216.6531,42.74316,65.45923,101.1868,142.8368,176.9237,47.07813,72.25818,109.0147,142.3596,173.7875,28.34631,43.81079,66.48303,90.57886,113.0167,27.06785,41.70349,59.29517,81.17957,100.1659
79.84521,129.4321,177.0239,230.5188,286.7253,75.77197,120.6221,175.2003,239.7655,295.3901,85.05762,131.9712,183.1116,241.5559,301.8708,81.75391,127.2832,179.9561,238.5117,302.6103,78.69434,120.4814,170.1758,230.0544,285.9824,72.17993,117.4093,176.8975,232.8362,291.7664,64.6969,103.2974,149.2276,202.8412,258.3511,69.37891,100.0684,134.0015,176.8115,215.3545,58.24902,90.25195,127.1355,167.3291,209.9102,56.4928,91.84485,135.8677,173.8403,218.6193,41.61792,67.15845,105.3228,138.4856,180.0397,45.91907,73.54993,109.176,140.9255,177.1206,29.57324,46.99207,68.91504,89.40576,115.4705,27.43103,45.24316,57.59167,79.21948,99.83521
81.882320000000007,129.6689,179.1086,233.4744,281.2,78.11121,123.4852,176.309,238.7208,296.406,84.17627,134.2061,184.4727,246.1443,297.0239,81.6333,128.8455,179.0039,241.5364,302.6875,80.00488,123.8855,174.1743,232.1509,283.6326,73.61462,122.8662,174.4688,233.192,289.5006,62.55225,108.2098,149.3624,204.1198,255.7107,68.19849,99.45093,135.1824,176.6743,211.7073,58.14722,93.39966,127.2703,170.6382,211.2185,55.31189,92.67639,135.6285,175.6527,216.6653,40.38904,71.67712,103.3544,138.9592,175.7225,43.98401,75.44531,106.8842,142.5076,173.2931,30.55493,50.92065,67.12488,90.94104,110.9973,27.27673,43.8894,60.97937,79.341309999999993,100.1071
82.96704,128.02,180.8086,234.2283,283.9312,77.02539,124.6105,178.2601,236.5194,296.5375,84.08521,130.9509,185.5259,244.2749,296.5588,79.23291,128.4031,183.4624,238.5322,305.7437,77.29712,123.9351,174.8752,230.1804,286.1472,73.59242,121.7299,176.7272,233.7487,291.8915,64.17126,107.476,149.4982,201.5165,255.9398,68.64307,98.29443,134.3184,177.376,214.4312,57.18091,91.92798,128.342,168.4675,210.9658,56.48267,92.34143,134.0867,175.8875,216.5486,40.32581,69.80969,102.4884,138.8551,177.5121,45.86084,74.44519,106.5857,141.2241,175.2626,31.46948,46.45642,69.346190000000007,91.67798,115.9636,28.64136,41.8761,63.09375,78.38403,100.6678
80.73779,125.3013,178.2532,235.554,286.0779,75.51758,122.8083,173.8345,235.0934,295.5784,84.96509,127.1182,186.8066,246.125,300.0181,77.17627,124.1333,184.5251,238.7905,310.0054,77.84253,120.9385,172.1553,229.7241,286.4465,73.57022,122.411,176.8793,231.7456,291.9354,63.172,106.4338,149.6331,201.3731,253.4681,61.66357,97.95703,136.1511,178.0728,213.6714,54.69043,89.41479,124.8889,169.0752,208.9919,57.21765,91.32788,132.0074,179.5858,215.7358,41.47266,69.30701,103.0273,138.7554,178.6656,41.46277,72.94873,107.3754,142.0045,176.1323,30.8186,47.21875,68.06384,89.84644,114.8918,27.93323,43.8446,61.78748,78.82056,102.6079
79.89478,126.2988,177.5559,236.8704,282.5891,74.06592,120.1818,173.1638,236.7327,295.6472,84.0625,127.7678,186.4712,247.2092,300.2859,78.97339,125.1338,183.9817,239.0469,309.1204,76.60693,119.835,170.6912,232.0862,283.1101,73.54817,120.6088,174.6046,234.303,287.3667,60.83167,103.3252,150.3324,201.2306,256.2454,62.61816,96.07031,135.0671,178.7647,213.4375,55.13843,86.19531,125.6602,172.8179,208.072,55.70715,90.1748,131.2229,179.9369,215.9414,38.558839999999996,67.23547,101.1393,138.6564,177.3768,43.30713,73.2655,106.5912,143.5615,174.5968,29.27869,46.42053,65.89526,89.79524,113.4135,29.24487,43.79968,60.30542,81.83008,99.92395
78.96826,123.6626,177.3621,238.1868,281.998,75.95068,118.7866,175.2985,241.5181,295.1624,83.03223,128.8069,188.5432,247.5242,297.813,77.9353,122.5459,182.5715,239.3034,305.9919,77.07129,118.5269,170.3109,233.2407,284.4421,73.52612,117.6594,173.5511,239.1936,287.8618,64.1864,101.8835,152.8441,201.0882,254.3058,61.537350000000004,94.09326,137.0376,179.4565,211.5237,59.03076,83.39307,127.5732,173.2141,207.374,57.31213,90.80298,131.5436,180.4391,216.2139,40.78955,67.21606,105.1342,138.5573,178.0601,43.92041,74.32776,105.9773,145.52,173.4833,31.0249,45.55054,67.21167,89.74406,111.1354,29.21741,42.44934,58.68091,79.53894,97.83069
82.2937,120.4033,180.3862,233.1682,281.677,77.45605,118.594,177.2278,239.2808,297.5831,84.8833,128.616,190.5955,244.3447,299.7048,82.4353,122.2808,184.0901,239.5635,306.2285,79.08765,118.2029,169.9333,229.0725,284.3181,76.69116,116.4359,174.1859,234.6276,286.1525,65.47388,100.7764,149.4608,200.9438,251.8599,66.0166,96.30078,137.3865,175.9006,209.2944,58.51807,85.22363,128.7156,171.5862,209.0693,56.1825,89.70081,136.4156,177.8853,215.0287,41.81091,68.74805,104.6696,138.4569,176.8977,46.69373,73.63965,107.2849,140.4006,174.6691,32.21411,44.91553,67.78052,89.69214,112.0587,27.55994,39.84839,62.02441,77.74744,100.7815
81.64941,122.9495,178.3967,235.3701,281.9763,79.24707,120.4641,178.7162,237.7281,295.1914,83.78027,131.3132,189.8323,244.0784,297.0994,77.51147,124.863,181.9019,243.3403,306.4666,77.60449,121.6179,169.5505,229.89940000000001,281.6831,76.31323,116.5984,175.4921,236.278,288.8923,66.96863,102.5212,148.3347,200.7994,250.11,66.7207,96.53687,132.8,174.948,210.4756,57.5354,87.273929999999993,126.2996,170.5889,206.2036,56.81958,90.03918,134.5564,176.9906,212.3733,40.71179,66.966309999999993,104.363,139.4384,175.5168,44.50793,72.7135,107.3459,140.9409,172.1324,30.32874,44.17273,67.25098,91.50085,112.4578,28.97571,39.72656,60.5968,78.75342,99.42615
84.48926,124.5491,175.6396,231.2361,281.7305,78.40735,119.6135,176.9846,235.6316,297.3873,82.21582,130.7605,185.7229,242.7158,299.511,80.50537,122.8491,179.8071,242.7617,306.7015,79.73755,120.8159,169.1707,231.2668,283.8,78.65564,119.718,174.2485,233.9126,288.2592,68.997559999999993,101.562,147.1573,200.6569,250.993,66.79102,94.53467,134.5679,172.9231,211.6052,55.59937,86.1228,125.9385,170.4431,210.0933,55.3103,90.1084,132.1649,175.0928,216.0542,42.85461,66.96729,101.1564,140.0386,173.9327,44.81238,73.75378,104.8698,143.3378,174.8406,33.42273,43.82739,65.54114,89.04761,111.6986,30.48987,42.07898,61.14478,80.69995,98.15991
84.21094,123.7576,175.3672,229.0977,282.3159,76.40393,120.4528,175.7563,234.2371,293.4348,81.54688,130.5461,185.7478,242.7815,300.9565,79.435059999999993,121.4272,180.3406,240.7981,306.9397,79.43427,116.5933,168.6318,227.6904,282.5215,72.1438,119.4807,172.8468,229.8885,286.6067,67.99818,99.83325,147.077,200.5145,254.1442,65.0791,95.40552,131.5144,170.5581,208.9224,53.52856,85.49463,125.1902,167.3821,206.8713,54.21973,89.17651,133.2677,175.0447,216.0636,43.34583,68.2323,98.29614,138.3925,174.7526,46.20056,73.6864,105.3077,140.9347,176.3198,30.89209,45.9635,64.18237,87.52063,113.3949,28.61316,44.6355,59.11951,79.25818,99.39221
83.88555,128.0693,179.6067,232.7041,286.4873,76.104,120.5297,173.4607,235.1699,296.2947,82.30688,131.3696,184.3882,243.4814,303.7295,79.68408,125.4678,181.1521,240.033,311.0972,79.13313,119.2419,170.4575,228.9089,286.7188,69.57666,120.1063,171.9666,230.7819,291.4817,67.00578,102.4253,147.7458,204.1049,255.7963,64.02417,98.20776,136.0825,174.8989,214.1177,54.92725,88.91309,125.0522,167.6782,208.9524,56.69861,91.70898,131.8607,176.1582,217.5487,39.70581,68.07251,100.4237,141.6284,177.7128,43.9624,74.99646,106.5676,141.5347,178.0524,27.76135,46.7594,64.81946,89.91882,113.8778,27.49658,45.70471,58.5636,77.24426,101.4668
83.56245,127.3413,174.8,233.6797,283.9028,74.93433,118.738,174.0129,238.6886,296.9619,82.79199,128.7998,186.197,245.8486,300.8608,77.55469,126.2258,180.5386,239.5103,308.4814,78.83409,118.1387,169.8889,230.4014,285.9026,70.10754,117.5406,170.1761,231.3831,291.5986,66.02038,102.584,146.5007,202.463,254.7316,65.97192,97.680179999999993,134.7356,174.1592,213.7463,55.09692,86.49097,122.488,168.5886,208.5713,57.71631,89.3103,131.3773,178.1613,216.0337,42.31323,67.61694,101.6177,139.6859,178.7339,47.10352,77.22791,107.1047,142.3398,178.5443,27.09937,45.43982,63.01331,88.78333,112.389,26.07532,42.42981,59.17297,80.27637,103.1199
83.20728,125.5417,175.4753,233.032,282.1147,77.29041,121.7278,176.7148,238.4008,295.0294,83.36279,129.8567,186.8,246.3499,301.429,78.88257,124.9683,179.3398,239.3284,307.8325,78.50537,119.4695,167.3203,228.9219,283.4534,71.13342,117.5396,171.4066,234.4586,290.4545,64.93713,100.9043,150.2566,201.7474,255.7714,64.45581,98.51733,133.3181,173.8311,212.7971,56.07764,87.05347,123.3635,166.6643,210.1887,57.69617,89.92175,131.5229,177.4966,214.9424,41.29529,67.26392,102.0281,140.9384,177.2032,46.18896,74.66992,106.0955,143.1143,174.6309,29.42847,45.27356,63.72791,89.96326,112.0996,26.05227,41.58936,63.58472,81.75659,100.4064
82.85669,126.9788,175.1873,232.5229,281.4824,77.61157,122.4943,173.6561,239.4609,293.3245,82.8855,131.1399,186.2583,245.1816,300.562,77.87598,126.5608,181.2815,238.6211,306.2805,78.01849,116.99,170.2573,227.8652,281.9436,74.45081,117.9323,167.9707,234.7024,287.2526,62.66895,102.9109,149.2579,202.7728,253.2548,67.24072,98.43311,132.5007,175.5017,211.8157,53.09058,88.226070000000007,125.8811,169.0818,210.5039,55.532470000000004,90.08691,130.9543,178.8634,214.7802,43.48145,70.22009,98.85217,139.5957,175.6713,45.10352,72.30969,105.255,143.1962,174.3988,30.52405,44.87585,62.2063,90.28894,111.9548,26.02953,42.67383,58.82849,81.13538,99.101070000000007
80.83154,124.1621,175.6226,230.7947,282.251,77.6892,120.3182,174.3186,235.7756,297.2079,82.16284,127.9736,186.4712,245.8376,300.8372,76.30176,126.449,181.3247,243.165,306.0896,77.56345,116.6204,172.3865,227.2229,284.699,71.92212,114.4353,171.0692,231.6031,289.0934,60.81763,102.2365,147.3518,202.9519,253.2985,68.2561,96.94092,133.1892,172.7344,212.833,54.26196,85.42212,128.501,169.5549,211.3809,54.12939,89.34387,131.0693,177.0178,215.4487,41.36572,67.98425,101.9565,138.5845,177.4675,42.72925,71.64282,105.0555,140.762,174.9976,28.21973,43.651,66.33923,88.93213,114.0524,26.00827,41.20923,60.58984,81.14709,99.77368
79.85352,122.8867,177.1104,232.4387,282.4683,77.76575,119.0032,174.8584,238.2959,297.463,82.02759,128.6477,184.9329,244.9441,298.1812,76.52808,126.8799,178.7183,239.262,302.3008,77.11474,118.0027,170.7676,228.3755,283.822,69.39246,116.1144,172.4316,231.8115,289.1803,60.28601,98.92236,148.7947,201.2606,255.2361,62.594970000000004,93.71191,136.0828,175.8418,214.0425,51.49609,86.11035,126.3469,166.6355,207.1274,53.10181,89.72498,132.885,178.5865,214.4381,38.7229,66.73596,102.3079,138.0332,177.752,44.93018,71.61987,106.2117,141.2926,173.0769,26.78113,43.52661,65.35425,88.89075,112.4397,25.9873,40.50671,59.20801,79.02368,98.93237
81.47656,123.72,178.282,233.7146,283.4397,77.84393,121.3979,177.556,238.678,296.3855,84.22998,129.7395,186.4119,242.6218,302.7095,78.8042,124.5818,181.1907,240.4009,303.4573,76.65649,120.2012,174.8013,227.6289,287.2661,72.14453,117.8063,174.9719,233.3112,290.6506,61.24255,103.6216,151.9752,203.4625,255.6458,64.52002,97.314940000000007,135.7595,177.553,211.5674,53.1189,87.70703,124.8318,165.7656,207.209,55.32483,88.35449,134.7042,178.6851,212.9965,37.25195,68.89917,102.6935,141.0732,178.2692,46.85095,73.10339,105.9711,143.7302,172.9681,27.79443,45.99512,67.70752,87.13916,113.6217,26.77246,39.72522,61.32861,81.12598,99.76526
81.27173,126.8291,177.7778,231.73,281.0413,77.92102,121.377,175.6389,237.0267,296.9038,83.81323,131.1331,184.7488,241.1477,300.1411,79.163570000000007,121.627,180.8274,240.6753,303.4639,77.56787,120.4612,172.2202,224.6182,285.1411,72.4729,118.4061,173.1978,230.6666,286.6075,64.36353,103.3021,152.0125,204.0239,255.568,65.46289,97.52271,134.5872,172.6357,207.7065,54.47803,87.51318,123.198,167.7117,205.3772,56.2771,88.11682,132.6376,176.1003,212.7582,40.77661,68.34387,102.4813,140.7551,176.6736,45.90625,74.39087,105.3485,142.1127,173.0992,26.71533,45.43201,67.82861,87.86157,110.9388,29.85229,39.54016,59.15759,81.53943,99.67029
81.35644,127.1836,178.0131,230.2268,284.3994,73.46814,119.2213,176.52440000000001,233.532,297.5372,81.0354,130.5586,185.9004,241.3532,299.0625,79.85303,124.8682,182.6052,240.9819,305.9753,76.50505,122.2561,170.9675,227.3035,284.5186,72.99426,120.5031,177.4001,228.2389,288.3047,63.32605,104.9666,153.8871,201.5549,256.6686,64.74194,96.01563,135.2656,172.7004,211.8352,54.01978,86.7688,123.3775,164.5486,211.2993,56.55334,90.67114,130.9175,174.089,213.1836,40.18567,68.03101,103.9071,138.1177,179.1722,44.60986,72.88098,107.5858,139.6774,173.4742,29.48877,45.38904,68.59827,89.4845,112.5396,29.00818,41.73096,60.07727,77.72546,98.36426
81.42776,123.7825,178.25,233.4055,286.0869,71.5459,120.0834,177.6302,235.4006,296.964,80.04688,129.5366,188.3088,241.5559,302.1055,76.52344,126.1436,184.8176,241.4214,308.917,75.61013,120.9297,175.3181,228.5603,287.5977,69.33545,119.3884,178.7109,230.1899,288.0634,59.35632,105.3914,156.4534,204.0298,256.6713,63.38208,93.3125,136.6428,175.3118,210.9624,53.27271,84.78442,123.5583,168.772,210.844,54.40454,90.56763,137.2933,176.116,217.2498,37.80615,69.04736,106.5128,138.7434,177.5529,42.47388,71.48218,110.2212,140.7601,175.631,26.95398,43.8125,68.74231,90.44775,111.3407,26.16016,41.19202,62.80273,81.46484,98.026
81.50703,124.12,178.4869,230.1472,285.4707,74.29517,122.4063,176.8748,236.0415,297.2953,82.48022,131.4648,187.2158,241.7585,302.0947,77.97559,127.2266,184.9405,241.5644,308.2085,74.61572,121.0095,173.2195,229.2403,287.4377,70.67078,121.4531,174.4696,228.8728,288.0695,62.34558,106.1738,152.184,202.7542,255.5717,63.75586,96.73657,134.1628,171.8489,209.4783,54.92578,88.20386,123.7392,169.1167,208.209,54.2981,92.48328,133.9592,175.2555,214.5524,39.73926,68.25037,103.4001,138.3895,175.9795,44.69006,74.58313,110.1704,141.4131,176.4061,27.64526,44.69531,67.6449,87.48901,111.3721,25.68555,42.13538,60.80127,78.61975,97.50269
81.57935,124.4598,178.7222,232.1392,286.1555,74.99463,120.9929,175.2134,235.9242,295.0431,80.79395,130.9968,184.3645,244.2524,305.4089,75.69629,127.0815,185.0624,241.7074,307.197,73.44678,121.2764,170.2827,229.9202,286.6326,73.30872,119.827,174.7457,231.345,290.1293,60.52966,105.264,150.8627,200.4203,255.9047,64.54297,97.74341,135.0645,172.407,209.1729,52.39746,86.34277,123.9187,169.4614,210.1111,55.21924,91.78259,133.1154,173.5702,216.6396,39.46008,70.31738,103.6122,138.9008,177.6068,43.16772,74.50867,106.7802,140.3867,178.7997,28.54773,46.85999,67.36035,89.31213,113.2766,24.17053,42.05457,58.25232,79.16431,102.1289
