X...11,X...13,X...15,X...17,X...19,X...31,X...33,X...35,X...37,X...39,X...51,X...53,X...55,X...57,X...59,X...71,X...73,X...75,X...77,X...79,X...91,X...93,X...95,X...97,X...99,X...111,X...113,X...115,X...117,X...119,X...131,X...133,X...135,X...137,X...139,X...151,X...153,X...155,X...157,X...159,X...171,X...173,X...175,X...177,X...179,X...191,X...193,X...195,X...197,X...199,X...211,X...213,X...215,X...217,X...219,X...231,X...233,X...235,X...237,X...239,X...251,X...253,X...255,X...257,X...259,X...271,X...273,X...275,X...277,X...279
1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047,1145.242,1146.271,1151.572,1144.139,1152.047
1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266,1147.461,1148.959,1153.791,1146.358,1154.266
1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474,1149.664,1151.24,1156.025,1148.591,1156.474
1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677,1151.867,1153.771,1158.228,1150.826,1158.677
1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896,1154.086,1156.021,1160.431,1153.045,1160.896
1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131,1156.32,1158.224,1162.65,1155.248,1163.131
1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349,1158.539,1160.881,1164.869,1157.465,1165.349
1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568,1160.789,1163.146,1167.072,1159.684,1167.568
1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771,1163.007,1165.677,1169.291,1161.902,1169.771
1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99,1165.226,1167.927,1171.478,1164.121,1171.99
1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24,1167.461,1170.146,1173.697,1166.324,1174.24
1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443,1169.711,1172.552,1175.9,1168.559,1176.443
1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646,1172.226,1175.064,1178.134,1170.777,1178.646
1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88,1174.773,1177.314,1180.337,1173.012,1180.88
1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099,1176.992,1179.579,1182.556,1175.246,1183.099
1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334,1179.492,1181.829,1184.79,1177.449,1185.334
1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552,1181.711,1184.048,1187.009,1179.652,1187.552
1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771,1184.148,1186.251,1189.244,1181.871,1189.771
1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005,1186.664,1188.486,1191.431,1184.09,1192.005
1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318,1188.898,1190.689,1193.665,1186.309,1194.318
1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537,1191.179,1192.923,1195.869,1188.527,1196.537
1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209,1193.398,1195.126,1198.087,1190.746,1199.209
1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49,1195.632,1197.361,1200.322,1192.98,1201.49
1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005,1197.851,1199.564,1202.525,1195.215,1204.005
1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271,1200.07,1201.783,1204.744,1197.418,1206.271
1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49,1202.32,1203.986,1206.976,1199.637,1208.49
1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912,1204.554,1206.22,1209.19,1201.855,1210.912
1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318,1206.773,1208.439,1211.408,1204.059,1213.318
1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552,1208.992,1210.658,1213.596,1206.277,1215.552
1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771,1211.226,1212.876,1215.815,1208.496,1217.771
1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99,1213.46,1215.079,1218.065,1210.715,1219.99
1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208,1215.679,1217.298,1220.283,1212.934,1222.208
1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458,1217.914,1219.517,1222.502,1215.137,1224.458
1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13,1220.132,1221.72,1224.737,1217.387,1227.13
